,video fn,first,last,gesture,consistency,,
114,P037_tissue2,3939,3968,G1,1,,29
115,P037_tissue2,3978,4007,G2,1,,29
116,P037_tissue2,4008,4037,G2,1,,29
117,P037_tissue2,4059,4088,G3,1,,29
118,P037_tissue2,4089,4118,G3,1,,29
119,P037_tissue2,4119,4148,G3,1,,29
120,P037_tissue2,4149,4178,G3,1,,29
121,P037_tissue2,4179,4208,G4,1,,29
122,P037_tissue2,4209,4238,G4,1,,29
123,P037_tissue2,4239,4268,G4,1,,29
124,P037_tissue2,4269,4298,G4,1,,29
125,P037_tissue2,4299,4328,G4,1,,29
126,P037_tissue2,4344,4373,G3,1,,29
127,P037_tissue2,4374,4403,G3,1,,29
128,P037_tissue2,4410,4439,G4,1,,29
129,P037_tissue2,4440,4469,G4,1,,29
130,P037_tissue2,4470,4499,G4,1,,29
131,P037_tissue2,4509,4538,G3,1,,29
132,P037_tissue2,4563,4592,G4,1,,29
133,P037_tissue2,4593,4622,G4,1,,29
134,P037_tissue2,4644,4673,G3,1,,29
135,P037_tissue2,4674,4703,G3,1,,29
136,P037_tissue2,4704,4733,G0,1,,29
137,P037_tissue2,4734,4763,G3,1,,29
138,P037_tissue2,4806,4835,G3,1,,29
139,P037_tissue2,4836,4865,G3,1,,29
140,P037_tissue2,4869,4898,G4,1,,29
141,P037_tissue2,4899,4928,G4,1,,29
142,P037_tissue2,4947,4976,G3,1,,29
143,P037_tissue2,4977,5006,G3,1,,29
144,P037_tissue2,5007,5036,G4,1,,29
145,P037_tissue2,5037,5066,G4,1,,29
146,P037_tissue2,5076,5105,G0,1,,29
147,P037_tissue2,5106,5135,G0,1,,29
148,P037_tissue2,5136,5165,G0,1,,29
149,P037_tissue2,5190,5219,G5,1,,29
150,P037_tissue2,5220,5249,G5,1,,29
151,P037_tissue2,5250,5279,G5,1,,29
152,P037_tissue2,5289,5318,G0,1,,29
153,P037_tissue2,5319,5348,G0,1,,29
154,P037_tissue2,5349,5378,G0,1,,29
155,P037_tissue2,5379,5408,G0,1,,29
156,P037_tissue2,5409,5438,G0,1,,29
157,P037_tissue2,5439,5468,G0,1,,29
158,P037_tissue2,5469,5498,G0,1,,29
0,P038_balloon1,0,29,G0,1,,29
1,P038_balloon1,30,59,G0,1,,29
2,P038_balloon1,60,89,G0,1,,29
3,P038_balloon1,90,119,G0,1,,29
4,P038_balloon1,120,149,G0,1,,29
5,P038_balloon1,150,179,G0,1,,29
6,P038_balloon1,180,209,G0,1,,29
7,P038_balloon1,210,239,G0,1,,29
8,P038_balloon1,258,287,G1,1,,29
9,P038_balloon1,288,317,G1,1,,29
10,P038_balloon1,318,347,G1,1,,29
11,P038_balloon1,348,377,G1,1,,29
12,P038_balloon1,378,407,G1,1,,29
13,P038_balloon1,408,437,G1,1,,29
14,P038_balloon1,438,467,G1,1,,29
15,P038_balloon1,468,497,G1,1,,29
16,P038_balloon1,525,554,G2,1,,29
17,P038_balloon1,555,584,G2,1,,29
18,P038_balloon1,585,614,G2,1,,29
19,P038_balloon1,624,653,G3,1,,29
20,P038_balloon1,654,683,G3,1,,29
21,P038_balloon1,684,713,G3,1,,29
22,P038_balloon1,732,761,G4,1,,29
23,P038_balloon1,762,791,G4,1,,29
24,P038_balloon1,810,839,G3,1,,29
25,P038_balloon1,840,869,G3,1,,29
26,P038_balloon1,870,899,G3,1,,29
27,P038_balloon1,903,932,G4,1,,29
28,P038_balloon1,975,1004,G3,1,,29
29,P038_balloon1,1020,1049,G4,1,,29
30,P038_balloon1,1074,1103,G3,1,,29
31,P038_balloon1,1104,1133,G3,1,,29
32,P038_balloon1,1134,1163,G4,1,,29
33,P038_balloon1,1164,1193,G4,1,,29
34,P038_balloon1,1200,1229,G0,1,,29
35,P038_balloon1,1230,1259,G0,1,,29
36,P038_balloon1,1260,1289,G0,1,,29
37,P038_balloon1,1311,1340,G5,1,,29
38,P038_balloon1,1341,1370,G5,1,,29
39,P038_balloon1,1374,1403,G0,1,,29
40,P038_balloon1,1404,1433,G0,1,,29
41,P038_balloon1,1434,1463,G0,1,,29
42,P038_balloon1,1464,1493,G0,1,,29
43,P038_balloon1,1494,1523,G0,1,,29
44,P038_balloon1,1524,1553,G0,1,,29
45,P038_balloon1,1554,1583,G0,1,,29
46,P038_balloon1,1584,1613,G0,1,,29
47,P038_balloon1,1614,1643,G0,1,,29
48,P038_balloon1,1644,1673,G0,1,,29
49,P038_balloon1,1698,1727,G1,1,,29
50,P038_balloon1,1728,1757,G1,1,,29
51,P038_balloon1,1758,1787,G1,1,,29
52,P038_balloon1,1788,1817,G1,1,,29
53,P038_balloon1,1818,1847,G1,1,,29
54,P038_balloon1,1848,1877,G1,1,,29
55,P038_balloon1,1878,1907,G1,1,,29
56,P038_balloon1,1911,1940,G2,1,,29
57,P038_balloon1,1941,1970,G2,1,,29
58,P038_balloon1,1971,2000,G2,1,,29
59,P038_balloon1,2010,2039,G3,1,,29
60,P038_balloon1,2040,2069,G3,1,,29
61,P038_balloon1,2070,2099,G3,1,,29
62,P038_balloon1,2103,2132,G4,1,,29
63,P038_balloon1,2160,2189,G3,1,,29
64,P038_balloon1,2190,2219,G3,1,,29
65,P038_balloon1,2220,2249,G3,1,,29
66,P038_balloon1,2250,2279,G3,1,,29
67,P038_balloon1,2307,2336,G4,1,,29
68,P038_balloon1,2361,2390,G3,1,,29
69,P038_balloon1,2391,2420,G3,1,,29
70,P038_balloon1,2442,2471,G4,1,,29
71,P038_balloon1,2481,2510,G3,1,,29
72,P038_balloon1,2511,2540,G3,1,,29
73,P038_balloon1,2541,2570,G4,1,,29
74,P038_balloon1,2592,2621,G0,1,,29
75,P038_balloon1,2622,2651,G0,1,,29
76,P038_balloon1,2652,2681,G0,1,,29
77,P038_balloon1,2682,2711,G0,1,,29
78,P038_balloon1,2715,2744,G5,1,,29
79,P038_balloon1,2751,2780,G0,1,,29
80,P038_balloon1,2781,2810,G0,1,,29
81,P038_balloon1,2811,2840,G0,1,,29
82,P038_balloon1,2841,2870,G0,1,,29
83,P038_balloon1,2871,2900,G0,1,,29
84,P038_balloon1,2901,2930,G0,1,,29
85,P038_balloon1,2931,2960,G0,1,,29
86,P038_balloon1,2982,3011,G1,1,,29
87,P038_balloon1,3012,3041,G1,1,,29
88,P038_balloon1,3042,3071,G1,1,,29
89,P038_balloon1,3072,3101,G1,1,,29
90,P038_balloon1,3102,3131,G1,1,,29
91,P038_balloon1,3153,3182,G2,1,,29
92,P038_balloon1,3183,3212,G2,1,,29
93,P038_balloon1,3225,3254,G3,1,,29
94,P038_balloon1,3255,3284,G3,1,,29
95,P038_balloon1,3306,3335,G4,1,,29
96,P038_balloon1,3336,3365,G4,1,,29
97,P038_balloon1,3387,3416,G3,1,,29
98,P038_balloon1,3417,3446,G3,1,,29
99,P038_balloon1,3450,3479,G4,1,,29
100,P038_balloon1,3492,3521,G3,1,,29
101,P038_balloon1,3543,3572,G4,1,,29
102,P038_balloon1,3585,3614,G3,1,,29
103,P038_balloon1,3639,3668,G4,1,,29
104,P038_balloon1,3687,3716,G0,1,,29
105,P038_balloon1,3717,3746,G0,1,,29
106,P038_balloon1,3747,3776,G0,1,,29
107,P038_balloon1,3780,3809,G5,1,,29
108,P038_balloon1,3810,3839,G0,1,,29
109,P038_balloon1,3840,3869,G0,1,,29
110,P038_balloon1,3870,3899,G0,1,,29
111,P038_balloon1,3900,3929,G0,1,,29
112,P038_balloon1,3930,3959,G0,1,,29
0,P038_balloon2,0,29,G0,1,,29
1,P038_balloon2,30,59,G0,1,,29
2,P038_balloon2,60,89,G0,1,,29
3,P038_balloon2,90,119,G0,1,,29
4,P038_balloon2,120,149,G0,1,,29
5,P038_balloon2,150,179,G0,1,,29
6,P038_balloon2,180,209,G0,1,,29
7,P038_balloon2,210,239,G0,1,,29
8,P038_balloon2,252,281,G1,1,,29
9,P038_balloon2,282,311,G1,1,,29
10,P038_balloon2,312,341,G1,1,,29
11,P038_balloon2,342,371,G1,1,,29
12,P038_balloon2,372,401,G1,1,,29
13,P038_balloon2,402,431,G1,1,,29
14,P038_balloon2,432,461,G1,1,,29
15,P038_balloon2,465,494,G2,1,,29
16,P038_balloon2,495,524,G2,1,,29
17,P038_balloon2,525,554,G2,1,,29
18,P038_balloon2,573,602,G3,1,,29
19,P038_balloon2,603,632,G3,1,,29
20,P038_balloon2,654,683,G4,1,,29
21,P038_balloon2,684,713,G4,1,,29
22,P038_balloon2,726,755,G3,1,,29
23,P038_balloon2,783,812,G4,1,,29
24,P038_balloon2,828,857,G3,1,,29
25,P038_balloon2,870,899,G4,1,,29
26,P038_balloon2,906,935,G3,1,,29
27,P038_balloon2,988,1017,G0,1,,29
28,P038_balloon2,1018,1047,G0,1,,29
29,P038_balloon2,1048,1077,G0,1,,29
30,P038_balloon2,1122,1151,G0,1,,29
31,P038_balloon2,1152,1181,G0,1,,29
32,P038_balloon2,1182,1211,G0,1,,29
33,P038_balloon2,1212,1241,G0,1,,29
34,P038_balloon2,1242,1271,G0,1,,29
35,P038_balloon2,1272,1301,G0,1,,29
36,P038_balloon2,1302,1331,G0,1,,29
37,P038_balloon2,1332,1361,G0,1,,29
38,P038_balloon2,1362,1391,G0,1,,29
39,P038_balloon2,1392,1421,G0,1,,29
40,P038_balloon2,1422,1451,G0,1,,29
41,P038_balloon2,1452,1481,G0,1,,29
42,P038_balloon2,1482,1511,G1,1,,29
43,P038_balloon2,1512,1541,G1,1,,29
44,P038_balloon2,1542,1571,G1,1,,29
45,P038_balloon2,1572,1601,G1,1,,29
46,P038_balloon2,1602,1631,G1,1,,29
47,P038_balloon2,1632,1661,G1,1,,29
48,P038_balloon2,1662,1691,G1,1,,29
49,P038_balloon2,1695,1724,G2,1,,29
50,P038_balloon2,1725,1754,G2,1,,29
51,P038_balloon2,1779,1808,G3,1,,29
52,P038_balloon2,1809,1838,G3,1,,29
53,P038_balloon2,1839,1868,G4,1,,29
54,P038_balloon2,1893,1922,G3,1,,29
55,P038_balloon2,1923,1952,G3,1,,29
56,P038_balloon2,1962,1991,G4,1,,29
57,P038_balloon2,2010,2039,G3,1,,29
58,P038_balloon2,2055,2084,G4,1,,29
59,P038_balloon2,2094,2123,G3,1,,29
60,P038_balloon2,2124,2153,G3,1,,29
61,P038_balloon2,2154,2183,G3,1,,29
62,P038_balloon2,2187,2216,G4,1,,29
63,P038_balloon2,2217,2246,G0,1,,29
64,P038_balloon2,2247,2276,G0,1,,29
65,P038_balloon2,2277,2306,G0,1,,29
66,P038_balloon2,2352,2381,G0,1,,29
67,P038_balloon2,2382,2411,G0,1,,29
68,P038_balloon2,2412,2441,G0,1,,29
69,P038_balloon2,2442,2471,G0,1,,29
70,P038_balloon2,2472,2501,G0,1,,29
71,P038_balloon2,2502,2531,G0,1,,29
72,P038_balloon2,2532,2561,G0,1,,29
73,P038_balloon2,2562,2591,G0,1,,29
74,P038_balloon2,2592,2621,G0,1,,29
75,P038_balloon2,2622,2651,G0,1,,29
76,P038_balloon2,2652,2681,G0,1,,29
77,P038_balloon2,2682,2711,G0,1,,29
78,P038_balloon2,2712,2741,G0,1,,29
79,P038_balloon2,2742,2771,G0,1,,29
80,P038_balloon2,2772,2801,G0,1,,29
81,P038_balloon2,2802,2831,G0,1,,29
82,P038_balloon2,2832,2861,G0,1,,29
83,P038_balloon2,2880,2909,G1,1,,29
84,P038_balloon2,2910,2939,G1,1,,29
85,P038_balloon2,2940,2969,G1,1,,29
86,P038_balloon2,2970,2999,G1,1,,29
87,P038_balloon2,3000,3029,G1,1,,29
88,P038_balloon2,3030,3059,G1,1,,29
89,P038_balloon2,3072,3101,G2,1,,29
90,P038_balloon2,3102,3131,G2,1,,29
91,P038_balloon2,3132,3161,G2,1,,29
92,P038_balloon2,3180,3209,G3,1,,29
93,P038_balloon2,3237,3266,G4,1,,29
94,P038_balloon2,3267,3296,G4,1,,29
95,P038_balloon2,3297,3326,G4,1,,29
96,P038_balloon2,3327,3356,G4,1,,29
97,P038_balloon2,3357,3386,G4,1,,29
98,P038_balloon2,3387,3416,G4,1,,29
99,P038_balloon2,3417,3446,G4,1,,29
100,P038_balloon2,3453,3482,G3,1,,29
101,P038_balloon2,3483,3512,G3,1,,29
102,P038_balloon2,3516,3545,G4,1,,29
103,P038_balloon2,3552,3581,G3,1,,29
104,P038_balloon2,3594,3623,G4,1,,29
105,P038_balloon2,3639,3668,G3,1,,29
106,P038_balloon2,3675,3704,G4,1,,29
107,P038_balloon2,3720,3749,G0,1,,29
108,P038_balloon2,3750,3779,G0,1,,29
109,P038_balloon2,3780,3809,G0,1,,29
110,P038_balloon2,3816,3845,G5,1,,29
111,P038_balloon2,3867,3896,G0,1,,29
112,P038_balloon2,3897,3926,G0,1,,29
113,P038_balloon2,3927,3956,G0,1,,29
0,P038_tissue1,0,29,G0,1,,29
1,P038_tissue1,30,59,G0,1,,29
2,P038_tissue1,60,89,G0,1,,29
3,P038_tissue1,90,119,G0,1,,29
4,P038_tissue1,120,149,G0,1,,29
5,P038_tissue1,150,179,G0,1,,29
6,P038_tissue1,180,209,G0,1,,29
7,P038_tissue1,216,245,G1,1,,29
8,P038_tissue1,246,275,G1,1,,29
9,P038_tissue1,276,305,G1,1,,29
10,P038_tissue1,306,335,G1,1,,29
11,P038_tissue1,336,365,G1,1,,29
12,P038_tissue1,366,395,G1,1,,29
13,P038_tissue1,396,425,G1,1,,29
14,P038_tissue1,426,455,G1,1,,29
15,P038_tissue1,483,512,G2,1,,29
16,P038_tissue1,513,542,G2,1,,29
17,P038_tissue1,570,599,G3,1,,29
18,P038_tissue1,600,629,G3,1,,29
19,P038_tissue1,630,659,G3,1,,29
20,P038_tissue1,660,689,G3,1,,29
21,P038_tissue1,725,754,G3,1,,29
22,P038_tissue1,755,784,G3,1,,29
23,P038_tissue1,803,832,G4,1,,29
24,P038_tissue1,833,862,G4,1,,29
25,P038_tissue1,863,892,G4,1,,29
26,P038_tissue1,917,946,G3,1,,29
27,P038_tissue1,947,976,G3,1,,29
28,P038_tissue1,977,1006,G3,1,,29
29,P038_tissue1,1007,1036,G4,1,,29
30,P038_tissue1,1037,1066,G4,1,,29
31,P038_tissue1,1135,1164,G3,1,,29
32,P038_tissue1,1165,1194,G3,1,,29
33,P038_tissue1,1216,1245,G4,1,,29
34,P038_tissue1,1246,1275,G4,1,,29
35,P038_tissue1,1285,1314,G3,1,,29
36,P038_tissue1,1315,1344,G3,1,,29
37,P038_tissue1,1359,1388,G4,1,,29
38,P038_tissue1,1389,1418,G4,1,,29
39,P038_tissue1,1419,1448,G4,1,,29
40,P038_tissue1,1452,1481,G0,1,,29
41,P038_tissue1,1482,1511,G0,1,,29
42,P038_tissue1,1540,1569,G5,1,,29
43,P038_tissue1,1584,1613,G0,1,,29
44,P038_tissue1,1614,1643,G0,1,,29
45,P038_tissue1,1644,1673,G0,1,,29
46,P038_tissue1,1674,1703,G0,1,,29
47,P038_tissue1,1704,1733,G0,1,,29
48,P038_tissue1,1734,1763,G0,1,,29
49,P038_tissue1,1764,1793,G0,1,,29
50,P038_tissue1,1794,1823,G0,1,,29
51,P038_tissue1,1824,1853,G0,1,,29
52,P038_tissue1,1854,1883,G0,1,,29
53,P038_tissue1,1884,1913,G0,1,,29
54,P038_tissue1,1941,1970,G1,1,,29
55,P038_tissue1,1971,2000,G1,1,,29
56,P038_tissue1,2001,2030,G1,1,,29
57,P038_tissue1,2031,2060,G1,1,,29
58,P038_tissue1,2061,2090,G1,1,,29
59,P038_tissue1,2091,2120,G1,1,,29
60,P038_tissue1,2121,2150,G1,1,,29
61,P038_tissue1,2151,2180,G1,1,,29
62,P038_tissue1,2181,2210,G1,1,,29
63,P038_tissue1,2211,2240,G1,1,,29
64,P038_tissue1,2241,2270,G1,1,,29
65,P038_tissue1,2271,2300,G1,1,,29
66,P038_tissue1,2301,2330,G2,1,,29
67,P038_tissue1,2331,2360,G2,1,,29
68,P038_tissue1,2361,2390,G2,1,,29
69,P038_tissue1,2391,2420,G2,1,,29
70,P038_tissue1,2427,2456,G3,1,,29
71,P038_tissue1,2457,2486,G3,1,,29
72,P038_tissue1,2511,2540,G4,1,,29
73,P038_tissue1,2541,2570,G4,1,,29
74,P038_tissue1,2599,2628,G3,1,,29
75,P038_tissue1,2629,2658,G3,1,,29
76,P038_tissue1,2674,2703,G4,1,,29
77,P038_tissue1,2728,2757,G3,1,,29
78,P038_tissue1,2784,2813,G4,1,,29
79,P038_tissue1,2838,2867,G3,1,,29
80,P038_tissue1,2868,2897,G3,1,,29
81,P038_tissue1,2898,2927,G3,1,,29
82,P038_tissue1,2944,2973,G4,1,,29
83,P038_tissue1,2974,3003,G4,1,,29
84,P038_tissue1,3004,3033,G4,1,,29
85,P038_tissue1,3042,3071,G0,1,,29
86,P038_tissue1,3072,3101,G0,1,,29
87,P038_tissue1,3102,3131,G0,1,,29
88,P038_tissue1,3132,3161,G0,1,,29
89,P038_tissue1,3162,3191,G0,1,,29
90,P038_tissue1,3195,3224,G5,1,,29
91,P038_tissue1,3225,3254,G5,1,,29
92,P038_tissue1,3256,3285,G0,1,,29
93,P038_tissue1,3286,3315,G0,1,,29
94,P038_tissue1,3316,3345,G0,1,,29
95,P038_tissue1,3346,3375,G0,1,,29
96,P038_tissue1,3376,3405,G0,1,,29
97,P038_tissue1,3406,3435,G0,1,,29
98,P038_tissue1,3436,3465,G0,1,,29
99,P038_tissue1,3466,3495,G0,1,,29
100,P038_tissue1,3496,3525,G0,1,,29
101,P038_tissue1,3526,3555,G0,1,,29
102,P038_tissue1,3556,3585,G0,1,,29
103,P038_tissue1,3586,3615,G0,1,,29
104,P038_tissue1,3616,3645,G0,1,,29
105,P038_tissue1,3649,3678,G1,1,,29
106,P038_tissue1,3679,3708,G1,1,,29
107,P038_tissue1,3709,3738,G1,1,,29
108,P038_tissue1,3739,3768,G1,1,,29
109,P038_tissue1,3769,3798,G1,1,,29
110,P038_tissue1,3799,3828,G1,1,,29
111,P038_tissue1,3846,3875,G2,1,,29
112,P038_tissue1,3876,3905,G2,1,,29
113,P038_tissue1,3906,3935,G2,1,,29
114,P038_tissue1,3963,3992,G3,1,,29
115,P038_tissue1,3999,4028,G0,1,,29
116,P038_tissue1,4029,4058,G0,1,,29
117,P038_tissue1,4059,4088,G0,1,,29
118,P038_tissue1,4089,4118,G0,1,,29
119,P038_tissue1,4119,4148,G0,1,,29
120,P038_tissue1,4173,4202,G1,1,,29
121,P038_tissue1,4203,4232,G1,1,,29
122,P038_tissue1,4233,4262,G1,1,,29
123,P038_tissue1,4263,4292,G1,1,,29
124,P038_tissue1,4293,4322,G1,1,,29
125,P038_tissue1,4323,4352,G1,1,,29
126,P038_tissue1,4353,4382,G1,1,,29
127,P038_tissue1,4383,4412,G1,1,,29
128,P038_tissue1,4413,4442,G1,1,,29
129,P038_tissue1,4470,4499,G2,1,,29
130,P038_tissue1,4500,4529,G2,1,,29
131,P038_tissue1,4545,4574,G3,1,,29
132,P038_tissue1,4575,4604,G3,1,,29
133,P038_tissue1,4605,4634,G3,1,,29
134,P038_tissue1,4635,4664,G3,1,,29
135,P038_tissue1,4680,4709,G4,1,,29
136,P038_tissue1,4737,4766,G3,1,,29
137,P038_tissue1,4767,4796,G3,1,,29
138,P038_tissue1,4797,4826,G3,1,,29
139,P038_tissue1,4827,4856,G4,1,,29
140,P038_tissue1,4902,4931,G0,1,,29
141,P038_tissue1,4959,4988,G0,1,,29
142,P038_tissue1,5010,5039,G3,1,,29
143,P038_tissue1,5040,5069,G3,1,,29
144,P038_tissue1,5070,5099,G4,1,,29
145,P038_tissue1,5100,5129,G4,1,,29
146,P038_tissue1,5150,5179,G3,1,,29
147,P038_tissue1,5180,5209,G3,1,,29
148,P038_tissue1,5210,5239,G3,1,,29
149,P038_tissue1,5249,5278,G4,1,,29
150,P038_tissue1,5304,5333,G0,1,,29
151,P038_tissue1,5334,5363,G0,1,,29
152,P038_tissue1,5364,5393,G0,1,,29
153,P038_tissue1,5394,5423,G0,1,,29
154,P038_tissue1,5465,5494,G0,1,,29
155,P038_tissue1,5495,5524,G0,1,,29
156,P038_tissue1,5525,5554,G0,1,,29
0,P038_tissue2,0,29,G0,1,,29
1,P038_tissue2,30,59,G0,1,,29
2,P038_tissue2,60,89,G0,1,,29
3,P038_tissue2,90,119,G0,1,,29
4,P038_tissue2,120,149,G0,1,,29
5,P038_tissue2,150,179,G0,1,,29
6,P038_tissue2,180,209,G0,1,,29
7,P038_tissue2,210,239,G0,1,,29
8,P038_tissue2,240,269,G0,1,,29
9,P038_tissue2,270,299,G0,1,,29
10,P038_tissue2,300,329,G0,1,,29
11,P038_tissue2,330,359,G0,1,,29
12,P038_tissue2,360,389,G0,1,,29
13,P038_tissue2,414,443,G1,1,,29
14,P038_tissue2,444,473,G1,1,,29
15,P038_tissue2,474,503,G1,1,,29
16,P038_tissue2,504,533,G1,1,,29
17,P038_tissue2,534,563,G1,1,,29
18,P038_tissue2,564,593,G1,1,,29
19,P038_tissue2,618,647,G2,1,,29
20,P038_tissue2,648,677,G2,1,,29
21,P038_tissue2,678,707,G2,1,,29
22,P038_tissue2,714,743,G3,1,,29
23,P038_tissue2,744,773,G3,1,,29
24,P038_tissue2,774,803,G3,1,,29
25,P038_tissue2,810,839,G4,1,,29
26,P038_tissue2,840,869,G4,1,,29
27,P038_tissue2,870,899,G4,1,,29
28,P038_tissue2,900,929,G3,1,,29
29,P038_tissue2,930,959,G3,1,,29
30,P038_tissue2,983,1012,G4,1,,29
31,P038_tissue2,1013,1042,G4,1,,29
32,P038_tissue2,1065,1094,G3,1,,29
33,P038_tissue2,1095,1124,G3,1,,29
34,P038_tissue2,1125,1154,G3,1,,29
35,P038_tissue2,1155,1184,G3,1,,29
36,P038_tissue2,1185,1214,G3,1,,29
37,P038_tissue2,1254,1283,G3,1,,29
38,P038_tissue2,1284,1313,G3,1,,29
39,P038_tissue2,1314,1343,G3,1,,29
40,P038_tissue2,1356,1385,G0,1,,29
41,P038_tissue2,1386,1415,G3,1,,29
42,P038_tissue2,1416,1445,G3,1,,29
43,P038_tissue2,1458,1487,G4,1,,29
44,P038_tissue2,1488,1517,G4,1,,29
45,P038_tissue2,1518,1547,G4,1,,29
46,P038_tissue2,1560,1589,G0,1,,29
47,P038_tissue2,1590,1619,G0,1,,29
48,P038_tissue2,1620,1649,G0,1,,29
49,P038_tissue2,1650,1679,G0,1,,29
50,P038_tissue2,1680,1709,G5,1,,29
51,P038_tissue2,1710,1739,G5,1,,29
52,P038_tissue2,1740,1769,G5,1,,29
53,P038_tissue2,1779,1808,G0,1,,29
54,P038_tissue2,1809,1838,G0,1,,29
55,P038_tissue2,1839,1868,G0,1,,29
56,P038_tissue2,1869,1898,G0,1,,29
57,P038_tissue2,1899,1928,G0,1,,29
58,P038_tissue2,1929,1958,G0,1,,29
59,P038_tissue2,1959,1988,G0,1,,29
60,P038_tissue2,1989,2018,G0,1,,29
61,P038_tissue2,2019,2048,G0,1,,29
62,P038_tissue2,2052,2081,G1,1,,29
63,P038_tissue2,2082,2111,G1,1,,29
64,P038_tissue2,2112,2141,G1,1,,29
65,P038_tissue2,2142,2171,G1,1,,29
66,P038_tissue2,2172,2201,G1,1,,29
67,P038_tissue2,2202,2231,G1,1,,29
68,P038_tissue2,2232,2261,G1,1,,29
69,P038_tissue2,2262,2291,G1,1,,29
70,P038_tissue2,2301,2330,G2,1,,29
71,P038_tissue2,2331,2360,G2,1,,29
72,P038_tissue2,2361,2390,G2,1,,29
73,P038_tissue2,2391,2420,G2,1,,29
74,P038_tissue2,2421,2450,G2,1,,29
75,P038_tissue2,2454,2483,G3,1,,29
76,P038_tissue2,2484,2513,G3,1,,29
77,P038_tissue2,2514,2543,G3,1,,29
78,P038_tissue2,2544,2573,G3,1,,29
79,P038_tissue2,2601,2630,G4,1,,29
80,P038_tissue2,2631,2660,G4,1,,29
81,P038_tissue2,2661,2690,G4,1,,29
82,P038_tissue2,2691,2720,G4,1,,29
83,P038_tissue2,2736,2765,G3,1,,29
84,P038_tissue2,2766,2795,G3,1,,29
85,P038_tissue2,2796,2825,G3,1,,29
86,P038_tissue2,2835,2864,G4,1,,29
87,P038_tissue2,2892,2921,G3,1,,29
88,P038_tissue2,2922,2951,G3,1,,29
89,P038_tissue2,2952,2981,G3,1,,29
90,P038_tissue2,3000,3029,G4,1,,29
91,P038_tissue2,3033,3062,G3,1,,29
92,P038_tissue2,3063,3092,G3,1,,29
93,P038_tissue2,3102,3131,G4,1,,29
94,P038_tissue2,3135,3164,G3,1,,29
95,P038_tissue2,3165,3194,G3,1,,29
96,P038_tissue2,3222,3251,G4,1,,29
97,P038_tissue2,3270,3299,G3,1,,29
98,P038_tissue2,3300,3329,G3,1,,29
99,P038_tissue2,3330,3359,G3,1,,29
100,P038_tissue2,3381,3410,G4,1,,29
101,P038_tissue2,3411,3440,G4,1,,29
102,P038_tissue2,3441,3470,G4,1,,29
103,P038_tissue2,3471,3500,G4,1,,29
104,P038_tissue2,3501,3530,G3,1,,29
105,P038_tissue2,3531,3560,G3,1,,29
106,P038_tissue2,3561,3590,G3,1,,29
107,P038_tissue2,3606,3635,G4,1,,29
108,P038_tissue2,3636,3665,G4,1,,29
109,P038_tissue2,3672,3701,G0,1,,29
110,P038_tissue2,3702,3731,G0,1,,29
111,P038_tissue2,3732,3761,G0,1,,29
112,P038_tissue2,3762,3791,G0,1,,29
113,P038_tissue2,3804,3833,G5,1,,29
114,P038_tissue2,3834,3863,G5,1,,29
115,P038_tissue2,3864,3893,G5,1,,29
116,P038_tissue2,3906,3935,G0,1,,29
117,P038_tissue2,3936,3965,G0,1,,29
118,P038_tissue2,3966,3995,G0,1,,29
119,P038_tissue2,3996,4025,G0,1,,29
120,P038_tissue2,4026,4055,G0,1,,29
121,P038_tissue2,4056,4085,G0,1,,29
122,P038_tissue2,4086,4115,G0,1,,29
123,P038_tissue2,4116,4145,G0,1,,29
124,P038_tissue2,4146,4175,G0,1,,29
125,P038_tissue2,4176,4205,G0,1,,29
126,P038_tissue2,4209,4238,G1,1,,29
127,P038_tissue2,4239,4268,G1,1,,29
128,P038_tissue2,4269,4298,G1,1,,29
129,P038_tissue2,4299,4328,G1,1,,29
130,P038_tissue2,4329,4358,G1,1,,29
131,P038_tissue2,4359,4388,G1,1,,29
132,P038_tissue2,4389,4418,G1,1,,29
133,P038_tissue2,4419,4448,G1,1,,29
134,P038_tissue2,4449,4478,G1,1,,29
135,P038_tissue2,4479,4508,G1,1,,29
136,P038_tissue2,4515,4544,G2,1,,29
137,P038_tissue2,4545,4574,G2,1,,29
138,P038_tissue2,4602,4631,G3,1,,29
139,P038_tissue2,4632,4661,G3,1,,29
140,P038_tissue2,4662,4691,G3,1,,29
141,P038_tissue2,4707,4736,G4,1,,29
142,P038_tissue2,4737,4766,G4,1,,29
143,P038_tissue2,4767,4796,G4,1,,29
144,P038_tissue2,4797,4826,G4,1,,29
145,P038_tissue2,4848,4877,G3,1,,29
146,P038_tissue2,4878,4907,G3,1,,29
147,P038_tissue2,4923,4952,G4,1,,29
148,P038_tissue2,4953,4982,G4,1,,29
149,P038_tissue2,4983,5012,G4,1,,29
150,P038_tissue2,5013,5042,G4,1,,29
151,P038_tissue2,5055,5084,G3,1,,29
152,P038_tissue2,5085,5114,G3,1,,29
153,P038_tissue2,5118,5147,G4,1,,29
154,P038_tissue2,5169,5198,G3,1,,29
155,P038_tissue2,5199,5228,G3,1,,29
156,P038_tissue2,5247,5276,G4,1,,29
157,P038_tissue2,5277,5306,G4,1,,29
158,P038_tissue2,5316,5345,G0,1,,29
159,P038_tissue2,5346,5375,G0,1,,29
160,P038_tissue2,5376,5405,G0,1,,29
161,P038_tissue2,5406,5435,G0,1,,29
162,P038_tissue2,5445,5474,G5,1,,29
